capital = 279

oob = "CHL_1936"

# Starting tech
set_technology = {
	infantry_weapons = 1
 amphibious1 = 1
 main_battle_tanks_2 = 1
 light_tanks_1 = 1
 heavy_tanks_2 = 1
 heavy_tanks_3 = 1
 motorised_infantry = 1
 mechanized_infantry = 1
 mechanized_infantry2 = 1
 interwar_antiair = 1
 antiair1 = 1
 sp_rocket1 = 1
 sp_rocket2 = 1
 early_destroyer = 1
 basic_destroyer = 1
 improved_destroyer = 1
 advanced_destroyer = 1
 early_light_cruiser = 1
 basic_light_cruiser = 1
 improved_light_cruiser = 1
 battle_cruiser_1 = 1
 early_battleship = 1
 battleship_2 = 1
 battleship_3 = 1
 transport = 1
 landing_craft = 1
 tank_landing_craft = 1
 early_carrier = 1
 basic_carrier = 1
 early_submarine = 1
 basic_submarine = 1
 light_carrier1 = 1
 light_carrier2 = 1
 frigate_1 = 1
 frigate_2 = 1
 experimental_rockets = 1
 rocket_engines = 1
 improved_rocket_engines = 1
 advanced_rocket_engines = 1
 jet_engines = 1
 basic_machine_tools = 1
 synth_oil_experiments = 1
 construction1 = 1
 electronic_mechanical_engineering = 1
 radio = 1
 radio_detection = 1
 early_fighter = 1
 cv_early_fighter = 1
 fighter1 = 1
 cv_fighter1 = 1
 fighter2 = 1
 cv_fighter2 = 1
 fighter3 = 1
 cv_fighter3 = 1
 CAS1 = 1
 cv_CAS1 = 1
 CAS2 = 1
 cv_CAS2 = 1
 cv_CAS3 = 1
 CAS3 = 1
 naval_bomber1 = 1
 cv_naval_bomber1 = 1
 naval_bomber2 = 1
 cv_naval_bomber2 = 1
 naval_bomber3 = 1
 cv_naval_bomber3 = 1
 early_bomber = 1
 heavy_fighter1 = 1
 heavy_fighter2 = 1
 heavy_fighter3 = 1
 tactical_bomber1 = 1
 tactical_bomber2 = 1
 tactical_bomber3 = 1
 jet_tactical_bomber1 = 1
 strategic_bomber1 = 1
 strategic_bomber2 = 1
 strategic_bomber3 = 1
 jet_strategic_bomber1 = 1
 suicide_craft = 1
 jet_fighter1 = 1
